Text_Clean,1-FR,2-GI,3-PI,4-DM,5-EDTRB,6-RE
halo ibu tianti terimakasih sudah bertanya ke alodokter nyeri pada pinggang bisa disebabkan oleh jenis kelamin perempuan lebih berisiko untuk menderita nyeri pinggang hal ini disebabkan oleh kekuatan otot pria lebih kuat daripada wanita selain itu wanita saat hamil juga akan mempengaruhi bentuk kelengkungan dan elastisitas tulang belakang terutama pada bagian pinggang sehingga menimbulkan nyeri berat badan pada orang yang obseitas berisiko untuk menderita nyeri pinggang pekerjaan pekerjaan ynag banyak menggunakan aktifitas punggung seperti duduk terlalu lama medorong mengangkat dan membungkuk terlalu lama dapat meningkatkan risiko nyeri pinggang posisi yang salah posisi duduk yang salah atau posisi mengangkat barang yang salah dapat menyebabnya nyeri pinggang untuk membedakan sakit pinggang karena penyakit ginjal dengan penyakit pada otot atau tulang belakang di area pinggang maka perlu dilakukan pemeriksaan pemeriksaan yang dilakukan tidak cukup dengan rontgen saja namun pemeriksaan lain dengan dokter untuk mencari penyebab pasti pemeriksaan antara lain wawancara pemeriksaan fisik dan pemeriksaan tambahan mri saran yang dapat dilakukan saat ini kompres dingin berolahraga untuk menurunkan berat badan perbanyak konsumsi sayur dan buah berenang demikian penjelasan dari saya semoga dapat menjawab pertanyaannya jika membutuhkan konsultasi secara lebih mendetail ibu bisa menggunakan fasilitas chat bersama dokter dnegan mendownload aplikasi di play google com store alodokter salam dr kresnawati wahyu setiono,1,0,1,1,1,0
hai bella perut kembung pada bayi bisa disebabkan oleh beberapa hal gangguan distribusi udara usus yang belum baik hal ini masih dapat dikatakan normal jika tidak disertai muntah berlebihan perubahan pola bab dan konsistensinya infeksi pada saluran pencernaan hal ini bisa disebabkan oleh pemberian makanan yang tidak sesuai dengan umur hal ini terutama bila anak demam dan rewel gangguan fungsi dan struktural dari saluran pencernaan seperti bentuk kerongkongan atau lambung yang tidak sempurna adanya masalah pergerakan usus alergi pada produk susu tertentu jika anak juga minum susu formula sementara pemeberian asi eksklusif setiap minimal jam atau sesuai keinginan bayi harus tetap dilanjutkan jangan diberikan makanan seperti pisang atau pepaya walaupun bentuknya lumat jika gejala tetap berlanjut segera konsultasikan ke dokter dokter mungkin akan menyarankan pemeriksaan rontgen perut untuk menilai lebih lanjut semoga bermanfaat dan terima kasih salam dr alyssa,1,0,1,1,1,0
hallo samsul terima kasih telah bertanya di alodokter alkaline merupakan nama senyawa yang memiliki ph yang tinggi yang sering disebut dengan basa saya tidak akan membahas mengenai kebenaran perubahan air menjadi air alkaline seperti iklan di tv secara spesial namun disini saya akan jelaskan mengenai air putih secara menyeluruh pada hakikatnya air putih adalah senyawa yang memiliki ph yang netral bebas gula dan bebas kalori karena itu air putih merupakan cairan paling sehat dalam menjada kebugaran tubuh normalnya konsumsi air putih dalam sehari adalah l bagi pria dan l bagi wanita ukuran ini pun dapat meningkat bergantung kedlam kebutuhan tuubuh dalam kondisi tertentu seperti saat demam dan dehidrasi manfaat dari air putih antara lain menjaga kadar cairan dalam tubuh sehingga tubuh tidak mengalami gangguan pada fungsi pencernaan dan penyerapan makanan sirkulasi darah dan ginjal mempertahankan suhu tubuh yang normal memberikan energi pada otot melumasi sendi sendi agar tetap lentur membantu mengendalikan asupan kalori dalam tubuh menjaga kesegaran kulit melindungi saraf tulang belakang dan jaringan sensitif lainnya pada tubuh membantu proses pembuangan sisa sisa makanan dan minuman melalui keringat urine dan kotoran beberapa tips yang dapat dilakukan agar kecukupan air putih terpenuhi membiasakan minum air putih tiap waktu makan atau saat mengonsumsi camilan menaruh gelas atau botol berisi air minum di meja atau tas yang anda bawa beraktivitas tiap hari agar anda teringat untuk mengonsumsinya anda bisa menambahkan rasa pada air putih agar terasa lebih enak salah satunya dengan menambahkan irisan buah buahan seperti pada minuman infused water artikel lain dan obrolan yang serupa silahkan baca disini dan disini semoga informasi ini bermanfaat dr lia n amalina,1,0,1,0,1,0
halo terima kasih atas pertanyaannya apakah anda memang penderita asma karena anda menggunakan ventolin inhaler atau anda menggunakan ventolin inhaler karena saran seseorang untuk kondisi anda sesak napas dapat disebabkan oleh berbagai kondisi kesehatan yang tidak selalu berkaitan dengan kondisi kesehatan paru paru beberapa penyebab dari sesak napas misalnya pneumonia tuberkulosis efusi pleura asma penyakit paru paru obstruktif kronis ppok anemia penyakit asam lambung gangguan irama jantung gangguan cemas gagal jantung gagal ginjal kronis penyakit saraf yang mempengaruhi otot pernapasan dan lainnya penanganan untuk tiap kondisi kesehatan di atas tentu saja berbeda beda ventolin adalah nama merk dagang untuk obat salbutamol yang berfungsi untuk melegakan membuka saluran pernapasan obat ini biasanya digunakan untuk penderita asma atau penderita dengan gangguan pada paru paru lainnya tentu saja obat ini tidak dapat digunakan untuk kondisi kesehatan lainnya jika anda memang menderita asma dan kemudian mengalami sesak napas serangan asma ada beberapa informasi yang perlu diketahui lebih lanjut serangan asma biasanya dipicu oleh adanya paparan terhadap pencetus misalnya debu asap rokok serbuk sari bunga bulu hewan olahraga penyakit asam lambung perubahan cuaca emosi obat obatan atau infeksi misalnya infeksi saluran pernapasan atas bronkitis pada banyak kasus serangan asma tidak dapat diidentifikasi penyebabnya selain mengetahui pencetus perlu juga diketahui bagaimana pola serangan asma selama ini pengobatan yang dijalani serta kepatuhan terhadap pengobatan jika anda mengalami keluhan yang sama baik anda menderita asma ataupun tidak segeralah mencari pertolongan medis terdekat dokter perlu mengetahui keluhan anda dan melakukan pemeriksaan pada anda untuk menentukan penanganan yang tepat bagi anda hindari penggunaan obat tanpa anjuran dokter anda dapat mencoba langkah berikut jika sesak napas muncul ambil napas perlahan ahan dari hidung sambil menutup mulut anda dalam dua hitungan dan buang nafas perlahan melalui celah bibir atau mulut sampai hitungan keempat segera duduk dengan posisi telapak kaki menapak lantai condongkan dada sedikit ke depan perlahan letakkan siku di lutut atau menahan dagu dengan tangan otot leher dan bahu anda harus tetap rileks posisi duduk ini juga bisa anda lakukan dengan bertumpu pada meja istirahatkan lengan dan kepala anda di meja berdiri menyandar dinding bernapas sambil berbaring miring santai dengan bantal di antara kedua kaki dan kepala ditinggikan bertumpu pada bantal semoga informasi ini berguna dr aloisia,1,1,1,1,1,0
halo elfahsyam terimakasih atas pertanyaan anda kondisi mendalami kemungkinan mengarah kepada sakit tenggorokan yang umumnya terjadi oleh karena infeksi bakteri atau virus pada saluran pernafasan atas selain terasa seperti panas dalam atau sakit saat menelan sakit tenggorokan juga dapat disertai dengan gejala sakit telinga di mana hal ini akan berpengaruh kepada gangguan pendengaran jika infeksinya telah menyebabkan pembengkakan dinding atau disfungsi pada saluran atau tuba eustachius jika sampai saat ini kondisi anda masih saja dirasakan maka kami sangat menyarankan kepada anda untuk segera menemui dokter spesialis tht dan mendiskusikan masalah ini agar anda dapat dilakukan serangkaian pemeriksaan lebih lanjut dokter kemungkinan akan melakukan beberapa macam pemeriksaan terkait masalah ini yang meliputi pemeriksaan fisik khususnya bagian tenggorokan dan telinga pemeriksaan otoskop dan laringoskop dll sehingga akhirnya penyebab pasti dari timbul keadaan ini diketahui dan penanganan yang tepat dapat segera diberikan kepada anda demikian penjelasan yang dapat kami sampaikan semoga bermanfaat salam dr jati,1,0,1,1,1,0
halo nila mengalami diare yang disertai sakit perut tentu saja terasa tidak nyaman tidak jarang kondisi diare yang cukup buruk membuat penderitanya merasa lemas karena dehidrasi seseorang dikatakan mengalami diare bila konsistensi tinja menjadi cari atau frekuensi bab meningkat menjadi lebih dari kali per hari diare yang disertai dengan nyeri perut dikenal dengan gastroenteritis gastroenteritis adalah peradangan pada lambung dan usus akibat adanya infeksi baik virus bakteri maupun parasit penyakit ini menular lewat makanan dan minuman yang terkontaminasi penyebabnya beberapa gejala lainyang dapat dialami penderita adalah mual muntah demam tidak nafsu makan lemas karena dehidrasi penanganan yang utama pada penderita gastroenteritis adalah dengan menjaga asupan cairan untuk mencegah dehidrasi anda dapat mencoba minum larutan oralit untuk mengganti cairan dan garam tubuh yang hilang dari diare untuk meredakan sakit perut anda dapat mencoba minum parasetamol atau pereda kram perut lainnya atau anda dapat mencoba melakukan kompres air hangat pada bagian perut yang nyeri bila gejala menetap atau bertambah buruk sebaiknya anda memeriksakan diri ke dokter sehingga dokter dapat menilai kondisi umum anda dan dapat memebrikan pengobatan yang tepat bila perlu dokter akan menyarankan melakukan pemeriksaan darah dan pemeriksaan tinja tidak jarang penderita gastroenteritis dengan dehidrasi berat harus dirawat di rumah sakit agar kondisi dehidrasi tersebut dapat ditangani dengan pemberian cairan infus jagalah kerbersihan tangan anda terutama ketika akan makan hindari makan makanan yang tidak terjaga kebersihannya perbanyak istirahat perbanyak minum air putih setidaknya gelas per hari atau oralit untuk menggantikan cairan grama tubuh yang hilang ketika diare semoga membantu dr aloisia,1,0,1,1,1,0
hai yulie terimakasih telah bertanya ke alodokter bisakah anda perjelas berapa usia bayi anda saat ini perut kembung pada bayi biasa menandakan penumpukan gas di saluran pencernaan kondisi ini bisa disebabkan oleh banyak faktor contohnya pemberian asi atau susu melalui media yang tidak tepat misalnya dot menyusu sambil menangis tersedu sedu terburu buru tidak menyendawakan bayi seusai menyusu kandungan asi ibu yang terlalu banyak mengandung gas misalnya akibat ibu terlalu banyak mengkonsumsi sawi kol umbi umbian bawang brokoli soda kandungan makanan yang dikonsumsi bayi yang mengandung banyak gas apabila bayi anda sudah mengkonsumsi mpasi pemberian makanan atau minuman yang tidak tepat sehingga menyebabkan bayi mengalami alergi intoleransi malabsorpsi keracunan infeksi pencernaan radang usus dan sebagainya perut yang kembung tentu akan membuat bayi merasa lebih cepat kenyang hal ini ditambah dengan rasa tidak nyaman di perut akibat perut yang kembung bisa membuat bayi menjadi tidak mau menyusu jadi bukan berarti asi anda yang bermasalah saran kami anda periksakan langsung bayi anda ke dokter spesialis anak ya pada kebanyakan kasus perut kembung pada bayi bukanlah merupakan kondisi yang berbahaya namun bila bayi sampai tidak mau menyusu sama sekali dikarenakan kembungnya maka dikhawatirkan asupan nutrisi yang masuk ke tubuhnya menjadi tidak adekuat sehingga kesehatan dan pertumbuhannya bisa terganggu sementara ini yang sebaiknya anda lakukan adalah bila bayi anda masih berusia kurang dari bulan hanya beri ia asi eksklusif hindari pemberian susu tambahan sebelum bayi berusia tahun kecuali bila disarankan langsung oleh dokter hindari penggunaan dot untuk memberikan asi perah perbanyak menyusui bayi langsung dari payudara atau gunakan sendok bila berhalangan ajak bayi banyak bergerak agar buang angin dan bab nya lebih lancar hindari memberikan bayi obat sembarangan sementara ini anda batasi dulu konsumsi makanan yang banyak mengandung gas agar tidak mempengaruhi produksi asi anda bila anak anda sudah berusia lebih dari bulan perbanyak beri ia air putih dan batasi juga pemberian mpasi yang banyak mengandung gas semoga membantu ya dr nadia nurotul fuadah,1,1,1,1,1,0
alo ya ya terima kasih atas pertanyaannya apakah anda sudah pernah berkonsultasi dengan dokter lebih lanjut untuk memastikan penyebabnya mengingat keluhan ini sudah berlangsung selama tahun apakah anda merasakan keluhan kesemutan kebas atau kelemahan pada lengan apakah anda mengetahui pencetusnya beberapa kondisi yang dapat menyebabkan keluhan yang anda sampaikan adalah sakit kepala tegang migrain hernia nucleus pulposus pada tulang leher pemeriksaan lebih lanjut oleh dokter diperlukan untuk memastikan penyebab dari keluhan yang anda alami mengingat keluhan ini sudah terjadi selama tahun sebaiknya anda berkonsultasi lebih lanjut dengan dokter spesialis saraf dokter perlu bertanya lebih lanjut mengenai keluhan anda memeriksa anda dan melakukan pemeriksaan lain seperti foto rontgen ct scan atau mri dari pemeriksaan tersebut dokter akan mengetahui penyebabnya dan dapat menentukan penanganan yang tepat untuk anda anda dapat melakukan anjuran berikut ini jika sakit kepala muncul silakan anda segera beristirahat di tempat yang tenang dan gelap coba mengenali pemicu sakit misalnya posisi tubuh konsumsi makanan atau minuman tertentu stres dan berusaha menghindarinya beristirahat dengan cukup mengkonsumsi makanan yang bergizi mengkonsumsi air putih dengan cukup mengelola stres dengan baik memperbaiki postur tubuh ketika duduk tidur membungkuk mengkonsumsi parasetamol atau obat pereda nyeri lainnya untuk meredakan sakit semoga informasi ini berguna,1,1,1,1,1,0
hai terimakasih telah bertanya ke alodokter sebelumnya perlu diperjelas berapa besar ukuran benjolan yang anda maksud apakah konsistensinya sangat keras sudah berapa lama munculnya apakah mudah atau sulit digerakkan benjolan yang keras di perut bagian bawah mungkin saja merupakan hal yang normal misalnya karena tonjolan tulang simfisis tulang panggul bagian depan benjolan ini bisa lebih jelas teraba pada wanita orang yang memiliki panggul besar atau postur tubuh yang kurus benjolan ini bukanlah sesuatu yang berbahaya yang perlu diobati selama tidak menimbulkan keluhan seperti nyeri gatal gangguan menstruasi gangguan buang air kecil atau besar maka sebaiknya anda tidak perlu khawatir ya selain itu beberapa kemungkinan lain penyebab benjolan di perut bagian bawah infeksi misalnya abses hernia retensi urin tumor kandung kemih tumor saluran cerna tumor kulit misalnya lipoma fibroma sarkoma tumor tulang dan sebagainya jika benjolan yang muncul terasa sangat mengganggu anda sebaiknya anda periksakan langsung keluhan anda ke dokter ya umumnya dokter akan melakukan pemeriksaan fisik dan dibantu dengan beberapa pemeriksaan sebagai penunjang misalnya rontgen atau usg ultrasonografi selanjutnya barulah penanganan yang tepat bisa ditentukan sebagai langkah awal hindari memencet mengurut atau memanipulasi benjolan secara paksa gunakan pakaian yang nyaman dan tidak terlalu ketat jaga sanitasi lingkungan jaga berat badan ideal semoga membantu ya dr nadia nurotul fuadah,1,1,1,1,1,1
halo terima kasih atas pertanyaan yang disampaikan ke alodokter kami dapat memahami kekhawatiran yang anda rasakan apakah benjolan pada leher anda sudah pernah diperiksakan ke dokter ada banyak kemungkinan penyebab benjolan pada leher beberapa di antaranya yang tersering meliputi pembesaran kelenjar getah bening dapat disebabkan oleh tuberculosis kelenjar infeksi oleh bakteri tumor kelenjar getah bening atau penyebaran kanker dari organ lain pembesaran kelenjar air liur contoh parotitis tumor parotis pembesaran gondok kelenjar tiroid contoh kelebihan hormon tiroid kekurangan hormon tiroid atau tumor kelenjar tiroid abses memiliki ciri berwarna kemerahan disertai nyeri anda disarankan untuk memeriksakan diri secara langsung ke dokter dokter spesialis penyakit dalam atau dokter spesialis tht supaya dapat dilakukan evaluasi yang tepat dan penanganan yang diperlukan selain anamnesis dan pemeriksaan fisis dokter mungkin akan merencanakan pemeriksaan penunjang bila terdapat indikasi contoh pemeriksaan darah pemeriksaan usg ultrasonografi sebagai anjuran anda disarankan untuk istirahat yang cukup makan makanann bergizi seimbang dan banyak minum air putih guna memperkaya wawasan anda dapat membaca artikel mengenai benjolan pada leher demikian informasi dari kami mudah mudahan senantiasa sehat semoga bermanfaat,1,1,1,1,1,1
hai putizafirah terimakasih telah bertanya ke alodokter nyeri dan bengkak di ketiak yang disertai demam kemungkinan terjadi akibat beberapa kondisi berikut limfadenitis peradangan kelenjar getah bening misalnya karena tuberkulosis cytomegalovirus dicakar kucing sifilis hiv aids selulitis infeksi jaringan lunak di ketiak infeksi kulit ketiak misalnya folikulitis jerawat herpes zoster dislokasi sendi glenohumeral sendi bahu dan sebagainya kesibukan anda yang cukup padat dibarengi dengan pola tidur yang tidak teratur bisa menjadi pencetus nyeri kepala dan peningkatan asam lambung daya tahan tubuh yang menurun karenanya pun bisa membuat anda lebih mudah terserang infeksi infeksi ini pula yang bisa menjadi salah satu pemicu munculnya bengkak dan nyeri di ketiak untuk mengetahui apakah kondisi yang anda alami tergolong ringan atau berbahaya perlu dilakukan pemeriksaan fisik secara langsung oleh dokter di samping itu untuk mengetahui asal muasal bengkak dan nyeri di ketiak bisa juga dokter akan menganjurkan anda menjalani tes lanjutan seperti laboratorium rontgen usg atau biopsi jaringan karenanya jangan ragu untuk memeriksakan diri ke dokter ya semakin dini penyebab keluhan anda terdeteksi maka akan semakin dini pula penanganan bisa dilakukan saat ini coba anda jalani dulu tips berikut tidak menekan berlebihan memijat atau mengoleskan apapun ke ketiak yang nyeri minum obat paracetamol untuk mengurangi nyeri di ketiak nyeri kepala dan demam yang anda alami mandi yang rajin dan kenakan pakaian yang bersih tidak ketat makan dengan teratur sedikit namun sering jangan berlebihan mengkonsumsi makanan pedas bergas bersantan dan mengandung kafein kelola stres dengan baik tidur teratur hingga jam sehari rutin berolahraga semoga membantu ya dr nadia nurotul fuadah,1,0,1,1,1,0
alo terimakasih atas pertanyaannya saat melewati usia pubertas rata rata usia tahun perempuan akan mengalami serangkaian perubahan hormon dalam tubuhnya yang secara tidak langsung akan turut mempengaruhi perkembangan organ organ seksual sekundernya termasuk payudara saat pubertas payudara anak perempuan nantinya akan bertambah besar ukurannya menjadi lebih sensitif bertambah hitam dan lebar areolanya serta mulai bisa menghasilkan asi saat diberikan stimulasi seperti diremas atau dihisap berlebihan sesungguhnya tidak ada patokan baku seberapa ukuran besar payudara ini normalnya sejatinya besar atau kecilnya ukuran payudara perempuan ini bisa bervariasi dipengaruhi oleh faktor genetik ras usia asupan gizi postur tubuh kondisi hormon pengobatan yang dijalani penyakit yang diderita dan banyak lagi faktor lainnya secara normal ukuran payudara memang bisa membesar terutama saat akan menstruasi saat hamil dan juga saat menyusui meski memang terkadang ukuran payudara yang terlalu besar bisa pula menandakan suatu penyakit seperti gangguan hormon infeksi payudara tumor jinak atau ganas dan sebagainya agar jelas apakah kondisi payudara anak anda masih normal atau tidak jangan sungkan periksakan ia langsung ke dokter terdekat sejatinya selama tidak muncul suatu benjolan penebalan kulit nyeri gatal atau abnormalitas lain di payudara anak anda maka tidak diperlukan penanganan khusus terkait hal ini namun bisa jadi juga nantinya dokter akan mengarahkan anak anda agar diperiksa oleh dokter bedah atau dokter penyakit dalam sub bagian endokrinologi jika memang dirasa perlu sementara ini baiknya anda tidak dulu cemas cukup pastikan payudara anak anda selalu bersih beri bra yang nyaman dan tidak terlalu sempit beri juga anak anda makanan yang bergizi seimbang dan mengandung kaya antioksidan ajarkan anak anda berolahraga teratur sejak dini serta jangan sembarangan memberi anak anda obat tanpa saran dari dokter semoga membantu ya,1,0,1,1,1,1
halo nuruza terimakasih atas pertanyaan anda pada dasarnya sakit perut bisa disebabkan oleh berbagai penyebab mulai dari penyakit ringan yang tidak memerlukan penanganan medis hingga penyakit serius yang mengancam nyawa umumnya deskripsi nyeri bisa membantu memperkirakan penyebab sakit perut deskripsi ini meliputi waktu kejadian onset lokasi intensitas kualitas dan faktor faktor yang memperparah serta memperingannya berdasarkan onset sakit perut yang terjadi mendadak berikut beberapa penyebab yang mungkin tukak peptik perlukaan pada dinding lambung atau usus halus yang biasanya disebabkan oleh produksi asam berlebihan oleh lambung radang usus buntu nyeri terutama dirasakan di perut kanan bawah batu ginjal nyeri perut disertai gangguan berkemih batu empedu nyer terutama dialami di perut kanan atas bila nyeri perut dirasakan sangat mengganggu disertai muntah demam sulit atau tidak bisa buang air besar bahkan bila disentuh sekalipun juga terasa sakit ada baiknya anda memeriksakan diri ke dokter sehingga bisa mendapat penanganan yang tepat terkait penyebab keluhan anda sebaiknya didiskusikan dengan dokter yang memeriksa anda secara langsung karena dokter tersebutlah yang paling memahami kondisi kesehatan anda sebagai langkah pencegahan dari berbagai penyebab nyeri perut di atas berikut anjuran bagi anda makanlah secara teratur bila memungkinkan hindari sekali makan dalam porsi besar bagilah beberapa kali kali sehari dalam porsi kecil hindari konsumsi makanan yang terlalu asam pedas berminyak berlemak penuhi kecukupan cairan tubuh dengan konsumsi air mineral liter per hari hindari atau berhentilah merokok olahraga secara teratur hindari stres silahkan baca artikel sakit perut demikian semoga bermanfaat ya dr lili,1,0,1,1,1,0
alo hong terimakasih atas pertanyaannya pulpa akar gigi merupakan bagian terdalam dari gigi yang mengandung banyak pembuluh darah serabut syaraf dan jaringan lain yang menyokong gigi nekrosis pulpa merujuk pada suatu kondisi dimana jaringan yang mengisi pulpa ini mati seringnya karena peradangan kronis atau gigi berlubang yang tidak tertangani dengan baik secara klinis nekrosis pula ini bisa jadi tidak menimbulkan gejala klinis yang khas karena jaringan yang sudah terlanjur mati justru gejala seringnya muncul sebelum terjadi nekrosis yakni berupa nyeri dan bengkak yang cukup mengganggu di sekitar gigi nekrosis pulpa perlu ditangani lebih lanjut agar tidak semakin merusak struktur gigi dan mulut di sekitarnya nekrosis pulpa ini tidak tidak ditangani berisiko menyebabkan selulitis periodontitis bengkak rahang bahkan kerusakan tulang di sekitar gigi penanganan ini bisa dilakukan dengan beragam prosedur contohnya dengan filling memasukkan substansi tertentu ke dalam pulpa untuk melindungi pulpa dan gigi secara keseluruhan perawatan saluran akar membuang jaringan pulpa yang mati membersihkannya kemudian melakukan filling atau bahkan mencabut gigi yang bermasalah tersebut penentuan penanganan terbaik atas kondisi anda tentu hanya bisa dibuat dengan pemeriksaan langsung sebab itu lebih baik anda periksakan langsung diri anda ke dokter gigi terdekat ya semoga membantu,1,0,1,1,1,0
hai keluhan nyeri dada yang anda alami dapat diakibatkan oleh berbagai kemungkinan penyebab berikut ini gastritis peradangan dinding lambung penyakit asam lambung pankreatitis radang pankreas batu empedu pleuritis peradangan selaput paru emboli paru penyumbatan pembuluh darah paru angina angin duduk serangan jantung dan sebagainya untuk memastikan penyebabnya tentunya diperlukan pemeriksaan lebih lanjut baik melalui pemeriksaan fisik maupun tes penunjang jika diperlukan seperti x ray usg ekg endoskopi dan sebagainya jika keluhan berlanjut sebaiknya anda berkonsultasi dengan dokter agar dapat dipastikan penyebabnya dan diberikan penanganan yang tepat berikut ini anjuran bagi anda beristirahat yang cukup dan tidur cukup selama jam batasi aktivitas fisik yang terlalu berat makan dengan porsi porsi kecil namun sering kali sehari hindari konsumsi makanan yang pedas asam berlemak atau menimbulkan gas kol bawang bombay brokoli minuman bersoda dan sebagainya jangan langsung berbaring setelah makan hindari konsumsi kafein rokok dan alkohol mengelola stres dengan bijak baca laman artikel berikut ini penyebab nyeri dada demikian semoga bermanfaat dr muliani sukiman,1,0,1,1,1,0
halo isnu terima kasih telah bertanya di alodokter saya coba bantu jawab patah tulang atau fraktur adalah suatu kondisi dimana terjadinya diskontinuitas atau terputusnya jaringan tulang patah tulang disebabkan oleh berbagai macam hal seperti trauma atau kecelakaan pengapuran tulang atau osteoporosis pada usia lanjut aktivitas yang terlalu berat atau berlebihan dan lain sebagainya patah tulang sendiri dibagi menjadi beberapa jenis seperti patah tulang terbuka patah tulang tertutup patah tulang tidak lengkap patah tulang lengkap kondisi yang anda alami berupa patah tulang yang tidak menembus kulit kemungkinan disebabkan karena patah tulang tertutup pada patah tulang yang tertutup kita tidak mengetahui bagaimana keadaan tulang yang mengalami patah apakah mengalami patah tulang yang sederhana apakah patah tulang comminuted apakah patah tulang impacted untuk memastikan bagaimana kondisi tulang yang mengalami patah perlu diperiksakan ke dokter spesialis ortopedi dokter nantinya akan melihat kondisi tersebut dan memastikan nya dengan pemeriksaan rontgen sedangkan benjolan yang anda alami pada daerah tulang yang patah kemungkinan disebabkan karena infeksi pada tulang tersebut atau proses penyembuhan yang tidak sempurna sehingga tulang menjadi tumpang tindih untuk itu sebaiknya segera periksakan diri anda ke dokter terlebih jika anda juga merasakan gejala seperti demam nyeri bengkak dan kemerahan pada tulang tersebut semoga memabantu terima kasih,1,0,1,1,1,0
selamat malam terima kasih telah bertanya di alodokter singkatnya anda memiliki kemungkinan untuk hamil tapi anda belum tentu hamil hal ini karena meski telat haid sering dikaitkan dengan kehamilan kenyataannya telat haid bisa terjadi karena berbagai hal seperti pengaruh stress kelelahan fisik efek samping kontrasepsi hormonal efek samping obat hingga kelainan hormon tiroid oleh sebab itu sebenarnya tanda kehamilan seperti mual muntah telat haid kram perut perubahan bentuk payudara dan lain sebagainya yang sering diketahui oleh masyarakat awam adalah tanda kehamilan terlemah karena yang mengalaminya tidak mesti hamil dan yang memang hamil tidak mesti mengalaminya oleh sebab itu pada kondisi anda sekarang saran kami periksakan diri anda pada dokter kandungan untuk dilakukan penggalian riwayat serta pemeirksaan berupa usg dari hasil usg ini jika ternyata ada ditemukan kantung kehamilan dan denyut jantung janin maka anda mutlak hamil jika tidak ditemukan maka mungkin pemeriksaan akan diulang kali lagi jika masih tidak ditemukan maka anda akan dianggap tidak hamil dan akan dicari tahu penanganan terbaik bagi kondisi telat haid yang anda alami sementara itu cukup jalani pola hidup sehat dengan menjaga berat badan ideal menghindari asap rokok mengonsumsi makanan bernutrisi tinggi seperti sayur dan buah dan segera periksakan ke dokter sekian semoga menjawab pertanyaan anda,1,0,1,1,1,0
hai ettyadri batuk sebenarnya merupakan respon tubuh untuk mengeluarkan lendir dan kotoran dari saluran pernafasan adanya iritasi peradangan atau infeksi pada saluran nafas dapat memicu refleks batuk bahkan tidak jarang pula kondisi ini disertai dengan keluhan lainnya seperti sesak nafas batuk pada dasarnya dapat diakibatkan oleh berbagai kemungkinan penyebab berikut ini laringitis bronkitis sinusitis tuberkulosis tbc ppok penyakit paru obstruktif kronik rhinitis alergi asma penyakit asam lambung gerd kebiasaan merokok paparan debu asap serbuk sari atau bahan kimia bila batuk yang dialami tidak kunjung membaik maka sebaiknya anda kembali berkonsultasi dengan dokter yang merawat anda agar ditangani lebih lanjut jika diperlukan dokter akan menganjurkan pemeriksaan penunjang lanjutan seperti x ray tes dahak ct scan untuk menelusuri penyebabnya lebih jauh sehingga penanganan yang tepat dapat diberikan bagi anda sesuai dengan kondisi dasarnya berikut ini anjuran bagi anda beristirahat cukup dan mengonsumsi makanan yang bergizi seimbang untuk menjaga daya tahan tubuh minum cukup air putih liter sehari untuk melembabkan saluran nafas dan mengencerkan dahak konsumsi air hangat yang dicampur lemon dan madu dapat menyamankan tenggorokan berkumur dengan air garam hangat dapat membantu meredakan batuk hindari paparan debu asap dan serbuk sari menjaga kebersihan tempat tidur kamar dan lingkungan rumah dari debu tungau menutup hidung dan mulut saat batuk atau bersin kenakan masker saat berpergian ke luar rumah artikel berikut ini memuat topik yang terkait batuk batuk demikian semoga bermanfaat dr muliani sukiman,1,0,1,1,1,0
halo terima kasih atas pertanyaan yang disampaikan ke alodokter kami dapat memahami kekhawatiran yang anda rasakan terdapat beberapa kemungkinan yang dapat menimbulkan gejala benjolan pada tungkuk leher bagian belakang yang tersering meliputi pembesaran kelenjar getah bening dapat disebabkan infeksi virus atau bakteri tuberculosis kelenjar tumor kelenjar getah bening atau penyebaran kanker dari organ lain lipoma yakni tumor jinak jaringan lunak dari jaringan lemak dikelilingi oleh kapsul fibrosa tipis bentuk bulat umumnya tanpa nyeri dapat digerakkan terhadap dasarnya tanpa perubahan kulit di atasnya padat tetapi teraba lunak infeksi bakteri pada kulit yang mengakibatkan terbentuknya abses atau kista efek samping obat tertentu contoh penumpukan abnormal lemak karena penggunaan jangka panjang obat antiperadangan golongan steroid sindrom cushing keganasan pada tulang sehubungan dengan beragamnya kemungkinan penyebab benjolan pada tungkuk leher bagian belakang sulit untuk menentukan kelainan penyakit yang terjadi tanpa terlebih dahulu dilakukan anamnesis tersistematis dan pemeriksaan fisis komprehensif oleh dokter oleh karena itu anda disarankan untuk memeriksakan diri secara langsung ke dokter dokter spesialis tht atau dokter spesialis penyakit dalam supaya bisa dievaluasi dan ditangani secara tepat selain anamnesis dan pemeriksaan fisis dokter mungkin mempertimbangkan pemeriksaan penunjang sesuai indikasi yang ditemukan contoh pemeriksaan darah usg biopsi pemeriksaan darah sebagai anjuran anda sebaiknya istirahat yang cukup minum air putih paling tidak gelas sehari dan makan makanan bergizi seimbang secara teratur jika terdapat nyeri untuk sementara waktu anda dapat menggunakan obat pereda nyeri yang dijual bebas misalnya parasetamol dengan dosis sesuai petunjuk yang tertera pada kemasan obat guna memperkaya wawasan anda dapat membaca artikel mengenai benjolan di leher bagian belakang demikian informasi dari kami mudah mudahan senantiasa sehat semoga bermanfaat,1,0,1,1,1,1
